region_code,region,tipo_de_indicador,periodo,total
13,"Madrid, Comunidad de",Volumen de agua no registrada,2005,..
13,"Madrid, Comunidad de",Volumen de agua no registrada,2004,..
13,"Madrid, Comunidad de",Volumen de agua no registrada,2003,..
13,"Madrid, Comunidad de",Volumen de agua no registrada,2002,..
13,"Madrid, Comunidad de",Volumen de agua no registrada,2001,..
13,"Madrid, Comunidad de",Volumen de agua no registrada,2000,..
13,"Madrid, Comunidad de",Pérdidas reales,2022,9.400
13,"Madrid, Comunidad de",Pérdidas reales,2020,19.846
13,"Madrid, Comunidad de",Pérdidas reales,2018,10.353
13,"Madrid, Comunidad de",Pérdidas reales,2016,13.564
13,"Madrid, Comunidad de",Pérdidas reales,2014,23.194
13,"Madrid, Comunidad de",Pérdidas reales,2013,30.059
13,"Madrid, Comunidad de",Pérdidas reales,2012,31.968
13,"Madrid, Comunidad de",Pérdidas reales,2011,36.743
13,"Madrid, Comunidad de",Pérdidas reales,2010,36.445
13,"Madrid, Comunidad de",Pérdidas reales,2009,44.049
13,"Madrid, Comunidad de",Pérdidas reales,2008,48.365
13,"Madrid, Comunidad de",Pérdidas reales,2007,55.560
13,"Madrid, Comunidad de",Pérdidas reales,2006,63.155
13,"Madrid, Comunidad de",Pérdidas reales,2005,73.099
13,"Madrid, Comunidad de",Pérdidas reales,2004,81.441
13,"Madrid, Comunidad de",Pérdidas reales,2003,85.692
13,"Madrid, Comunidad de",Pérdidas reales,2002,74.981
13,"Madrid, Comunidad de",Pérdidas reales,2001,79.092
13,"Madrid, Comunidad de",Pérdidas reales,2000,76.165
13,"Madrid, Comunidad de",Pérdidas aparentes,2022,59.780
13,"Madrid, Comunidad de",Pérdidas aparentes,2020,44.854
13,"Madrid, Comunidad de",Pérdidas aparentes,2018,59.713
13,"Madrid, Comunidad de",Pérdidas aparentes,2016,59.365
13,"Madrid, Comunidad de",Pérdidas aparentes,2014,74.669
13,"Madrid, Comunidad de",Pérdidas aparentes,2013,64.915
13,"Madrid, Comunidad de",Pérdidas aparentes,2012,64.496
13,"Madrid, Comunidad de",Pérdidas aparentes,2011,70.730
13,"Madrid, Comunidad de",Pérdidas aparentes,2010,73.996
13,"Madrid, Comunidad de",Pérdidas aparentes,2009,68.896
13,"Madrid, Comunidad de",Pérdidas aparentes,2008,52.396
13,"Madrid, Comunidad de",Pérdidas aparentes,2007,52.448
13,"Madrid, Comunidad de",Pérdidas aparentes,2006,..
13,"Madrid, Comunidad de",Pérdidas aparentes,2005,..
13,"Madrid, Comunidad de",Pérdidas aparentes,2004,..
13,"Madrid, Comunidad de",Pérdidas aparentes,2003,..
13,"Madrid, Comunidad de",Pérdidas aparentes,2002,..
13,"Madrid, Comunidad de",Pérdidas aparentes,2001,..
13,"Madrid, Comunidad de",Pérdidas aparentes,2000,..
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2022,132.868
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2020,128.941
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2018,124.763
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2016,128.559
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2014,125.414
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2013,123.666
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2012,132.644
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2011,134.015
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2010,135.131
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2009,143.650
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2008,148.200
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2007,145.630
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2006,140.936
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2005,140.320
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2004,145.789
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2003,121.499
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2002,124.215
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2001,123.985
14,"Murcia, Región de",Volumen de agua suministrada a la red de abastecimiento público,2000,93.211
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2022,107.767
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2020,105.007
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2018,103.322
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2016,103.973
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2014,100.916
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2013,99.241
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2012,106.673
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2011,107.581
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2010,106.829
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2009,113.497
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2008,112.893
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2007,114.106
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2006,120.262
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2005,123.073
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2004,117.347
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2003,102.649
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2002,102.426
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2001,100.637
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2000,73.847
14,"Murcia, Región de",Volumen de agua no registrada,2022,25.101
14,"Murcia, Región de",Volumen de agua no registrada,2020,23.934
14,"Murcia, Región de",Volumen de agua no registrada,2018,21.441
14,"Murcia, Región de",Volumen de agua no registrada,2016,24.586
14,"Murcia, Región de",Volumen de agua no registrada,2014,24.498
14,"Murcia, Región de",Volumen de agua no registrada,2013,24.425
14,"Murcia, Región de",Volumen de agua no registrada,2012,25.971
14,"Murcia, Región de",Volumen de agua no registrada,2011,26.434
14,"Murcia, Región de",Volumen de agua no registrada,2010,28.302
14,"Murcia, Región de",Volumen de agua no registrada,2009,30.153
14,"Murcia, Región de",Volumen de agua no registrada,2008,35.307
14,"Murcia, Región de",Volumen de agua no registrada,2007,31.524
14,"Murcia, Región de",Volumen de agua no registrada,2006,..
14,"Murcia, Región de",Volumen de agua no registrada,2005,..
14,"Murcia, Región de",Volumen de agua no registrada,2004,..
14,"Murcia, Región de",Volumen de agua no registrada,2003,..
14,"Murcia, Región de",Volumen de agua no registrada,2002,..
14,"Murcia, Región de",Volumen de agua no registrada,2001,..
14,"Murcia, Región de",Volumen de agua no registrada,2000,..
14,"Murcia, Región de",Pérdidas reales,2022,16.989
14,"Murcia, Región de",Pérdidas reales,2020,14.657
14,"Murcia, Región de",Pérdidas reales,2018,14.536
14,"Murcia, Región de",Pérdidas reales,2016,16.718
14,"Murcia, Región de",Pérdidas reales,2014,16.953
14,"Murcia, Región de",Pérdidas reales,2013,15.632
14,"Murcia, Región de",Pérdidas reales,2012,18.959
14,"Murcia, Región de",Pérdidas reales,2011,21.387
14,"Murcia, Región de",Pérdidas reales,2010,20.094
14,"Murcia, Región de",Pérdidas reales,2009,20.805
14,"Murcia, Región de",Pérdidas reales,2008,21.890
14,"Murcia, Región de",Pérdidas reales,2007,19.431
14,"Murcia, Región de",Pérdidas reales,2006,20.674
14,"Murcia, Región de",Pérdidas reales,2005,17.247
14,"Murcia, Región de",Pérdidas reales,2004,28.442
14,"Murcia, Región de",Pérdidas reales,2003,18.850
14,"Murcia, Región de",Pérdidas reales,2002,21.789
14,"Murcia, Región de",Pérdidas reales,2001,23.348
14,"Murcia, Región de",Pérdidas reales,2000,19.364
14,"Murcia, Región de",Pérdidas aparentes,2022,8.111
14,"Murcia, Región de",Pérdidas aparentes,2020,9.277
14,"Murcia, Región de",Pérdidas aparentes,2018,6.905
14,"Murcia, Región de",Pérdidas aparentes,2016,7.868
14,"Murcia, Región de",Pérdidas aparentes,2014,7.545
14,"Murcia, Región de",Pérdidas aparentes,2013,8.793
14,"Murcia, Región de",Pérdidas aparentes,2012,7.012
14,"Murcia, Región de",Pérdidas aparentes,2011,5.047
14,"Murcia, Región de",Pérdidas aparentes,2010,8.208
14,"Murcia, Región de",Pérdidas aparentes,2009,9.348
14,"Murcia, Región de",Pérdidas aparentes,2008,13.417
14,"Murcia, Región de",Pérdidas aparentes,2007,12.093
14,"Murcia, Región de",Pérdidas aparentes,2006,..
14,"Murcia, Región de",Pérdidas aparentes,2005,..
14,"Murcia, Región de",Pérdidas aparentes,2004,..
14,"Murcia, Región de",Pérdidas aparentes,2003,..
14,"Murcia, Región de",Pérdidas aparentes,2002,..
14,"Murcia, Región de",Pérdidas aparentes,2001,..
14,"Murcia, Región de",Pérdidas aparentes,2000,..
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2022,74.550
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2020,71.561
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2018,66.192
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2016,61.124
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2014,60.487
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2013,62.056
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2012,73.004
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2011,77.043
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2010,69.909
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2009,74.522
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2008,69.428
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2007,65.571
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2006,66.507
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2005,64.641
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2004,60.252
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2003,76.963
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2002,68.335
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2001,67.624
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2000,66.930
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2022,58.297
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2020,55.632
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2018,51.586
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2016,49.495
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2014,48.367
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2013,48.260
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2012,55.849
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2011,60.083
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2010,55.605
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2009,58.411
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2008,56.060
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2007,53.535
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2006,57.292
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2005,55.298
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2004,52.128
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2003,63.801
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2002,59.694
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2001,55.870
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2000,57.124
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2022,16.253
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2020,15.929
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2018,14.606
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2016,11.629
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2014,12.120
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2013,13.796
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2012,17.155
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2011,16.960
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2010,14.304
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2009,16.111
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2008,13.368
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2007,12.036
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2006,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2005,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2004,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2003,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2002,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2001,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2000,..
15,"Navarra, Comunidad Foral de",Pérdidas reales,2022,12.625
15,"Navarra, Comunidad Foral de",Pérdidas reales,2020,13.218
15,"Navarra, Comunidad Foral de",Pérdidas reales,2018,11.896
15,"Navarra, Comunidad Foral de",Pérdidas reales,2016,9.323
15,"Navarra, Comunidad Foral de",Pérdidas reales,2014,10.641
15,"Navarra, Comunidad Foral de",Pérdidas reales,2013,11.092
15,"Navarra, Comunidad Foral de",Pérdidas reales,2012,11.322
15,"Navarra, Comunidad Foral de",Pérdidas reales,2011,13.171
15,"Navarra, Comunidad Foral de",Pérdidas reales,2010,12.301
15,"Navarra, Comunidad Foral de",Pérdidas reales,2009,11.439
15,"Navarra, Comunidad Foral de",Pérdidas reales,2008,8.957
15,"Navarra, Comunidad Foral de",Pérdidas reales,2007,7.772
15,"Navarra, Comunidad Foral de",Pérdidas reales,2006,9.215
15,"Navarra, Comunidad Foral de",Pérdidas reales,2005,9.343
15,"Navarra, Comunidad Foral de",Pérdidas reales,2004,8.124
15,"Navarra, Comunidad Foral de",Pérdidas reales,2003,13.162
15,"Navarra, Comunidad Foral de",Pérdidas reales,2002,8.641
15,"Navarra, Comunidad Foral de",Pérdidas reales,2001,11.754
15,"Navarra, Comunidad Foral de",Pérdidas reales,2000,9.806
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2022,3.628
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2020,2.711
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2018,2.710
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2016,2.306
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2014,1.479
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2013,2.704
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2012,5.833
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2011,3.789
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2010,2.003
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2009,4.672
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2008,4.411
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2007,4.264
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2006,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2005,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2004,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2003,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2002,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2001,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2000,..
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2022,152.548
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2020,150.256
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2018,154.531
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2016,167.276
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2014,184.827
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2013,192.243
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2012,198.951
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2011,229.222
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2010,235.356
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2009,231.951
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2008,247.885
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2007,238.194
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2006,216.821
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2005,231.532
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2004,235.659
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2003,243.878
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2002,261.094
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2001,273.271
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2000,265.069
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2022,113.858
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2020,117.282
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2018,122.753
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2016,136.487
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2014,146.602
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2013,154.091
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2012,154.880
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2011,176.180
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2010,183.420
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2009,187.875
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2008,203.974
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2007,195.794
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2006,189.224
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2005,202.899
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2004,214.180
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2003,213.770
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2002,195.723
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2001,202.231
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2000,187.378
16,País Vasco,Volumen de agua no registrada,2022,38.689
16,País Vasco,Volumen de agua no registrada,2020,32.974
16,País Vasco,Volumen de agua no registrada,2018,31.778
16,País Vasco,Volumen de agua no registrada,2016,30.789
16,País Vasco,Volumen de agua no registrada,2014,38.225
16,País Vasco,Volumen de agua no registrada,2013,38.152
16,País Vasco,Volumen de agua no registrada,2012,44.071
16,País Vasco,Volumen de agua no registrada,2011,53.042
16,País Vasco,Volumen de agua no registrada,2010,51.936
16,País Vasco,Volumen de agua no registrada,2009,44.076
16,País Vasco,Volumen de agua no registrada,2008,43.911
16,País Vasco,Volumen de agua no registrada,2007,42.400
16,País Vasco,Volumen de agua no registrada,2006,..
16,País Vasco,Volumen de agua no registrada,2005,..
16,País Vasco,Volumen de agua no registrada,2004,..
16,País Vasco,Volumen de agua no registrada,2003,..
16,País Vasco,Volumen de agua no registrada,2002,..
16,País Vasco,Volumen de agua no registrada,2001,..
16,País Vasco,Volumen de agua no registrada,2000,..
16,País Vasco,Pérdidas reales,2022,24.104
16,País Vasco,Pérdidas reales,2020,19.802
16,País Vasco,Pérdidas reales,2018,19.819
16,País Vasco,Pérdidas reales,2016,14.070
16,País Vasco,Pérdidas reales,2014,16.475
16,País Vasco,Pérdidas reales,2013,12.552
16,País Vasco,Pérdidas reales,2012,23.798
16,País Vasco,Pérdidas reales,2011,39.251
16,País Vasco,Pérdidas reales,2010,36.965
16,País Vasco,Pérdidas reales,2009,34.380
16,País Vasco,Pérdidas reales,2008,36.007
16,País Vasco,Pérdidas reales,2007,36.037
16,País Vasco,Pérdidas reales,2006,27.597
16,País Vasco,Pérdidas reales,2005,28.633
16,País Vasco,Pérdidas reales,2004,21.479
16,País Vasco,Pérdidas reales,2003,30.108
16,País Vasco,Pérdidas reales,2002,65.371
16,País Vasco,Pérdidas reales,2001,71.040
16,País Vasco,Pérdidas reales,2000,77.691
16,País Vasco,Pérdidas aparentes,2022,14.586
16,País Vasco,Pérdidas aparentes,2020,13.172
16,País Vasco,Pérdidas aparentes,2018,11.959
16,País Vasco,Pérdidas aparentes,2016,16.719
16,País Vasco,Pérdidas aparentes,2014,21.750
16,País Vasco,Pérdidas aparentes,2013,25.600
16,País Vasco,Pérdidas aparentes,2012,20.273
16,País Vasco,Pérdidas aparentes,2011,13.791
16,País Vasco,Pérdidas aparentes,2010,14.971
16,País Vasco,Pérdidas aparentes,2009,9.696
16,País Vasco,Pérdidas aparentes,2008,7.904
16,País Vasco,Pérdidas aparentes,2007,6.363
16,País Vasco,Pérdidas aparentes,2006,..
16,País Vasco,Pérdidas aparentes,2005,..
16,País Vasco,Pérdidas aparentes,2004,..
16,País Vasco,Pérdidas aparentes,2003,..
16,País Vasco,Pérdidas aparentes,2002,..
16,País Vasco,Pérdidas aparentes,2001,..
16,País Vasco,Pérdidas aparentes,2000,..
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2022,44.120
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2020,41.781
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2018,43.933
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2016,36.170
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2014,34.245
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2013,39.022
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2012,37.274
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2011,38.848
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2010,40.179
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2009,41.266
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2008,48.623
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2007,41.452
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2006,35.956
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2005,34.404
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2004,36.164
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2003,33.229
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2002,46.957
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2001,42.163
17,"Rioja, La",Volumen de agua suministrada a la red de abastecimiento público,2000,45.694
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2022,27.723
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2020,25.032
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2018,27.290
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2016,21.173
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2014,22.051
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2013,23.896
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2012,24.366
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2011,28.550
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2010,27.987
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2009,29.478
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2008,32.398
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2007,30.870
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2006,30.081
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2005,28.795
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2004,29.181
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2003,25.594
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2002,39.447
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2001,35.377
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2000,40.405
17,"Rioja, La",Volumen de agua no registrada,2022,16.397
17,"Rioja, La",Volumen de agua no registrada,2020,16.749
17,"Rioja, La",Volumen de agua no registrada,2018,16.643
17,"Rioja, La",Volumen de agua no registrada,2016,14.997
17,"Rioja, La",Volumen de agua no registrada,2014,12.194
17,"Rioja, La",Volumen de agua no registrada,2013,15.126
17,"Rioja, La",Volumen de agua no registrada,2012,12.908
17,"Rioja, La",Volumen de agua no registrada,2011,10.298
17,"Rioja, La",Volumen de agua no registrada,2010,12.192
17,"Rioja, La",Volumen de agua no registrada,2009,11.788
17,"Rioja, La",Volumen de agua no registrada,2008,16.225
17,"Rioja, La",Volumen de agua no registrada,2007,10.582
17,"Rioja, La",Volumen de agua no registrada,2006,..
17,"Rioja, La",Volumen de agua no registrada,2005,..
17,"Rioja, La",Volumen de agua no registrada,2004,..
17,"Rioja, La",Volumen de agua no registrada,2003,..
17,"Rioja, La",Volumen de agua no registrada,2002,..
17,"Rioja, La",Volumen de agua no registrada,2001,..
17,"Rioja, La",Volumen de agua no registrada,2000,..
17,"Rioja, La",Pérdidas reales,2022,7.990
17,"Rioja, La",Pérdidas reales,2020,8.978
17,"Rioja, La",Pérdidas reales,2018,7.345
17,"Rioja, La",Pérdidas reales,2016,6.574
17,"Rioja, La",Pérdidas reales,2014,4.798
17,"Rioja, La",Pérdidas reales,2013,6.332
17,"Rioja, La",Pérdidas reales,2012,6.481
17,"Rioja, La",Pérdidas reales,2011,8.277
17,"Rioja, La",Pérdidas reales,2010,7.681
17,"Rioja, La",Pérdidas reales,2009,7.426
17,"Rioja, La",Pérdidas reales,2008,10.708
17,"Rioja, La",Pérdidas reales,2007,6.772
17,"Rioja, La",Pérdidas reales,2006,5.875
17,"Rioja, La",Pérdidas reales,2005,5.609
17,"Rioja, La",Pérdidas reales,2004,6.983
